"ID","start","stop","arrested","fin","age","race","wexp","mar","paro","prio","employed"
183,47,48,0,1,39,1,1,1,0,2,1
183,48,49,0,1,39,1,1,1,0,2,1
183,49,50,0,1,39,1,1,1,0,2,1
183,50,51,0,1,39,1,1,1,0,2,1
183,51,52,0,1,39,1,1,1,0,2,1
184,0,1,0,0,30,1,0,0,1,3,0
184,1,2,0,0,30,1,0,0,1,3,0
184,2,3,1,0,30,1,0,0,1,3,0
185,0,1,0,0,37,1,1,0,0,0,0
185,1,2,0,0,37,1,1,0,0,0,0
185,2,3,0,0,37,1,1,0,0,0,0
185,3,4,0,0,37,1,1,0,0,0,1
185,4,5,0,0,37,1,1,0,0,0,1
185,5,6,0,0,37,1,1,0,0,0,1
185,6,7,0,0,37,1,1,0,0,0,1
185,7,8,0,0,37,1,1,0,0,0,1
185,8,9,0,0,37,1,1,0,0,0,1
185,9,10,0,0,37,1,1,0,0,0,1
185,10,11,0,0,37,1,1,0,0,0,1
185,11,12,0,0,37,1,1,0,0,0,1
185,12,13,0,0,37,1,1,0,0,0,1
185,13,14,0,0,37,1,1,0,0,0,1
185,14,15,0,0,37,1,1,0,0,0,1
185,15,16,0,0,37,1,1,0,0,0,1
185,16,17,0,0,37,1,1,0,0,0,1
185,17,18,0,0,37,1,1,0,0,0,1
185,18,19,0,0,37,1,1,0,0,0,1
185,19,20,0,0,37,1,1,0,0,0,1
185,20,21,0,0,37,1,1,0,0,0,1
185,21,22,0,0,37,1,1,0,0,0,1
185,22,23,0,0,37,1,1,0,0,0,1
185,23,24,0,0,37,1,1,0,0,0,1
185,24,25,0,0,37,1,1,0,0,0,1
185,25,26,0,0,37,1,1,0,0,0,1
185,26,27,0,0,37,1,1,0,0,0,1
185,27,28,0,0,37,1,1,0,0,0,1
185,28,29,0,0,37,1,1,0,0,0,1
185,29,30,0,0,37,1,1,0,0,0,1
185,30,31,0,0,37,1,1,0,0,0,1
185,31,32,0,0,37,1,1,0,0,0,1
185,32,33,0,0,37,1,1,0,0,0,1
185,33,34,0,0,37,1,1,0,0,0,1
185,34,35,0,0,37,1,1,0,0,0,1
185,35,36,0,0,37,1,1,0,0,0,1
185,36,37,0,0,37,1,1,0,0,0,1
185,37,38,0,0,37,1,1,0,0,0,1
185,38,39,0,0,37,1,1,0,0,0,1
185,39,40,0,0,37,1,1,0,0,0,1
185,40,41,0,0,37,1,1,0,0,0,1
185,41,42,0,0,37,1,1,0,0,0,1
185,42,43,0,0,37,1,1,0,0,0,1
185,43,44,0,0,37,1,1,0,0,0,1
185,44,45,0,0,37,1,1,0,0,0,1
185,45,46,0,0,37,1,1,0,0,0,1
185,46,47,0,0,37,1,1,0,0,0,1
185,47,48,0,0,37,1,1,0,0,0,0
185,48,49,0,0,37,1,1,0,0,0,0
185,49,50,0,0,37,1,1,0,0,0,0
185,50,51,0,0,37,1,1,0,0,0,1
185,51,52,0,0,37,1,1,0,0,0,1
186,0,1,0,1,23,1,0,0,1,2,0
186,1,2,0,1,23,1,0,0,1,2,0
186,2,3,0,1,23,1,0,0,1,2,0
186,3,4,0,1,23,1,0,0,1,2,0
186,4,5,0,1,23,1,0,0,1,2,0
186,5,6,0,1,23,1,0,0,1,2,0
186,6,7,0,1,23,1,0,0,1,2,0
186,7,8,0,1,23,1,0,0,1,2,0
186,8,9,0,1,23,1,0,0,1,2,0
186,9,10,0,1,23,1,0,0,1,2,0
186,10,11,0,1,23,1,0,0,1,2,0
186,11,12,0,1,23,1,0,0,1,2,0
186,12,13,0,1,23,1,0,0,1,2,0
186,13,14,0,1,23,1,0,0,1,2,0
186,14,15,0,1,23,1,0,0,1,2,0
186,15,16,0,1,23,1,0,0,1,2,0
186,16,17,0,1,23,1,0,0,1,2,0
186,17,18,0,1,23,1,0,0,1,2,0
186,18,19,0,1,23,1,0,0,1,2,0
186,19,20,0,1,23,1,0,0,1,2,0
186,20,21,0,1,23,1,0,0,1,2,0
186,21,22,0,1,23,1,0,0,1,2,0
186,22,23,0,1,23,1,0,0,1,2,0
186,23,24,0,1,23,1,0,0,1,2,0
186,24,25,0,1,23,1,0,0,1,2,0
186,25,26,0,1,23,1,0,0,1,2,0
186,26,27,0,1,23,1,0,0,1,2,0
186,27,28,0,1,23,1,0,0,1,2,0
186,28,29,0,1,23,1,0,0,1,2,0
186,29,30,0,1,23,1,0,0,1,2,0
186,30,31,0,1,23,1,0,0,1,2,0
186,31,32,0,1,23,1,0,0,1,2,0
186,32,33,0,1,23,1,0,0,1,2,0
186,33,34,0,1,23,1,0,0,1,2,0
186,34,35,0,1,23,1,0,0,1,2,0
186,35,36,0,1,23,1,0,0,1,2,0
186,36,37,0,1,23,1,0,0,1,2,0
186,37,38,0,1,23,1,0,0,1,2,0
186,38,39,0,1,23,1,0,0,1,2,0
186,39,40,0,1,23,1,0,0,1,2,0
186,40,41,0,1,23,1,0,0,1,2,0
186,41,42,0,1,23,1,0,0,1,2,0
186,42,43,0,1,23,1,0,0,1,2,0
186,43,44,0,1,23,1,0,0,1,2,0
186,44,45,0,1,23,1,0,0,1,2,0
186,45,46,0,1,23,1,0,0,1,2,0
186,46,47,0,1,23,1,0,0,1,2,0
186,47,48,0,1,23,1,0,0,1,2,0
186,48,49,0,1,23,1,0,0,1,2,0
186,49,50,0,1,23,1,0,0,1,2,0
186,50,51,0,1,23,1,0,0,1,2,0
186,51,52,0,1,23,1,0,0,1,2,0
187,0,1,0,0,21,0,0,0,1,1,0
187,1,2,0,0,21,0,0,0,1,1,0
187,2,3,0,0,21,0,0,0,1,1,0
187,3,4,0,0,21,0,0,0,1,1,0
187,4,5,0,0,21,0,0,0,1,1,0
187,5,6,0,0,21,0,0,0,1,1,0
187,6,7,0,0,21,0,0,0,1,1,0
187,7,8,0,0,21,0,0,0,1,1,0
187,8,9,0,0,21,0,0,0,1,1,0
187,9,10,0,0,21,0,0,0,1,1,0
187,10,11,0,0,21,0,0,0,1,1,0
187,11,12,0,0,21,0,0,0,1,1,0
187,12,13,0,0,21,0,0,0,1,1,0
187,13,14,0,0,21,0,0,0,1,1,1
187,14,15,0,0,21,0,0,0,1,1,1
187,15,16,0,0,21,0,0,0,1,1,1
187,16,17,0,0,21,0,0,0,1,1,1
187,17,18,0,0,21,0,0,0,1,1,1
187,18,19,0,0,21,0,0,0,1,1,1
187,19,20,0,0,21,0,0,0,1,1,1
187,20,21,0,0,21,0,0,0,1,1,1
187,21,22,0,0,21,0,0,0,1,1,1
187,22,23,0,0,21,0,0,0,1,1,1
187,23,24,0,0,21,0,0,0,1,1,1
187,24,25,0,0,21,0,0,0,1,1,1
187,25,26,0,0,21,0,0,0,1,1,1
187,26,27,0,0,21,0,0,0,1,1,1
187,27,28,0,0,21,0,0,0,1,1,1
187,28,29,0,0,21,0,0,0,1,1,1
187,29,30,0,0,21,0,0,0,1,1,1
187,30,31,0,0,21,0,0,0,1,1,1
187,31,32,0,0,21,0,0,0,1,1,1
187,32,33,0,0,21,0,0,0,1,1,1
187,33,34,0,0,21,0,0,0,1,1,0
187,34,35,0,0,21,0,0,0,1,1,0
187,35,36,0,0,21,0,0,0,1,1,0
187,36,37,0,0,21,0,0,0,1,1,0
187,37,38,0,0,21,0,0,0,1,1,0
187,38,39,0,0,21,0,0,0,1,1,0
187,39,40,0,0,21,0,0,0,1,1,0
187,40,41,0,0,21,0,0,0,1,1,0
187,41,42,0,0,21,0,0,0,1,1,0
187,42,43,0,0,21,0,0,0,1,1,0
187,43,44,0,0,21,0,0,0,1,1,0
187,44,45,0,0,21,0,0,0,1,1,0
187,45,46,0,0,21,0,0,0,1,1,0
187,46,47,0,0,21,0,0,0,1,1,0
187,47,48,0,0,21,0,0,0,1,1,0
187,48,49,0,0,21,0,0,0,1,1,0
187,49,50,0,0,21,0,0,0,1,1,0
187,50,51,0,0,21,0,0,0,1,1,0
187,51,52,0,0,21,0,0,0,1,1,0
188,0,1,0,1,31,1,1,0,1,1,0
188,1,2,0,1,31,1,1,0,1,1,0
188,2,3,0,1,31,1,1,0,1,1,0
188,3,4,0,1,31,1,1,0,1,1,1
188,4,5,0,1,31,1,1,0,1,1,1
188,5,6,0,1,31,1,1,0,1,1,1
188,6,7,0,1,31,1,1,0,1,1,1
188,7,8,0,1,31,1,1,0,1,1,1
188,8,9,0,1,31,1,1,0,1,1,1
188,9,10,0,1,31,1,1,0,1,1,1
188,10,11,0,1,31,1,1,0,1,1,1
188,11,12,0,1,31,1,1,0,1,1,0
188,12,13,0,1,31,1,1,0,1,1,0
188,13,14,0,1,31,1,1,0,1,1,0
188,14,15,0,1,31,1,1,0,1,1,0
188,15,16,0,1,31,1,1,0,1,1,0
188,16,17,0,1,31,1,1,0,1,1,0
188,17,18,0,1,31,1,1,0,1,1,0
188,18,19,0,1,31,1,1,0,1,1,0
188,19,20,0,1,31,1,1,0,1,1,0
188,20,21,0,1,31,1,1,0,1,1,0
188,21,22,0,1,31,1,1,0,1,1,0
188,22,23,0,1,31,1,1,0,1,1,0
188,23,24,0,1,31,1,1,0,1,1,0
188,24,25,0,1,31,1,1,0,1,1,0
188,25,26,0,1,31,1,1,0,1,1,0
188,26,27,0,1,31,1,1,0,1,1,0
188,27,28,0,1,31,1,1,0,1,1,0
188,28,29,0,1,31,1,1,0,1,1,0
188,29,30,0,1,31,1,1,0,1,1,0
188,30,31,0,1,31,1,1,0,1,1,0
188,31,32,0,1,31,1,1,0,1,1,0
188,32,33,0,1,31,1,1,0,1,1,0
188,33,34,0,1,31,1,1,0,1,1,0
188,34,35,0,1,31,1,1,0,1,1,0
188,35,36,0,1,31,1,1,0,1,1,0
188,36,37,0,1,31,1,1,0,1,1,0
188,37,38,0,1,31,1,1,0,1,1,0
188,38,39,0,1,31,1,1,0,1,1,0
188,39,40,0,1,31,1,1,0,1,1,0
188,40,41,0,1,31,1,1,0,1,1,0
188,41,42,0,1,31,1,1,0,1,1,0
188,42,43,0,1,31,1,1,0,1,1,0
188,43,44,0,1,31,1,1,0,1,1,0
188,44,45,0,1,31,1,1,0,1,1,0
188,45,46,0,1,31,1,1,0,1,1,0
188,46,47,0,1,31,1,1,0,1,1,0
188,47,48,0,1,31,1,1,0,1,1,0
188,48,49,0,1,31,1,1,0,1,1,0
188,49,50,0,1,31,1,1,0,1,1,0
188,50,51,0,1,31,1,1,0,1,1,0
188,51,52,0,1,31,1,1,0,1,1,0
189,0,1,0,1,24,1,0,0,0,13,0
189,1,2,0,1,24,1,0,0,0,13,0
189,2,3,0,1,24,1,0,0,0,13,0
189,3,4,0,1,24,1,0,0,0,13,0
189,4,5,0,1,24,1,0,0,0,13,0
189,5,6,0,1,24,1,0,0,0,13,0
189,6,7,0,1,24,1,0,0,0,13,0
189,7,8,0,1,24,1,0,0,0,13,0
189,8,9,0,1,24,1,0,0,0,13,0
189,9,10,0,1,24,1,0,0,0,13,0
189,10,11,0,1,24,1,0,0,0,13,0
189,11,12,0,1,24,1,0,0,0,13,0
189,12,13,0,1,24,1,0,0,0,13,0
189,13,14,0,1,24,1,0,0,0,13,0
189,14,15,0,1,24,1,0,0,0,13,1
189,15,16,0,1,24,1,0,0,0,13,1
189,16,17,0,1,24,1,0,0,0,13,1
189,17,18,0,1,24,1,0,0,0,13,1
189,18,19,0,1,24,1,0,0,0,13,1
189,19,20,0,1,24,1,0,0,0,13,0
189,20,21,0,1,24,1,0,0,0,13,0
189,21,22,0,1,24,1,0,0,0,13,1
189,22,23,0,1,24,1,0,0,0,13,1
189,23,24,0,1,24,1,0,0,0,13,1
189,24,25,0,1,24,1,0,0,0,13,1
189,25,26,0,1,24,1,0,0,0,13,1
189,26,27,0,1,24,1,0,0,0,13,1
189,27,28,0,1,24,1,0,0,0,13,1
189,28,29,0,1,24,1,0,0,0,13,1
189,29,30,0,1,24,1,0,0,0,13,1
189,30,31,0,1,24,1,0,0,0,13,1
189,31,32,0,1,24,1,0,0,0,13,1
189,32,33,0,1,24,1,0,0,0,13,1
189,33,34,0,1,24,1,0,0,0,13,1
189,34,35,0,1,24,1,0,0,0,13,1
189,35,36,0,1,24,1,0,0,0,13,1
189,36,37,0,1,24,1,0,0,0,13,1
189,37,38,0,1,24,1,0,0,0,13,1
189,38,39,0,1,24,1,0,0,0,13,1
189,39,40,0,1,24,1,0,0,0,13,1
189,40,41,0,1,24,1,0,0,0,13,1
189,41,42,0,1,24,1,0,0,0,13,1
189,42,43,0,1,24,1,0,0,0,13,1
189,43,44,0,1,24,1,0,0,0,13,1
189,44,45,0,1,24,1,0,0,0,13,1
189,45,46,0,1,24,1,0,0,0,13,1
189,46,47,0,1,24,1,0,0,0,13,1
189,47,48,0,1,24,1,0,0,0,13,1
189,48,49,0,1,24,1,0,0,0,13,1
189,49,50,0,1,24,1,0,0,0,13,1
189,50,51,0,1,24,1,0,0,0,13,1
189,51,52,0,1,24,1,0,0,0,13,1
190,0,1,0,0,31,0,1,1,1,3,1
190,1,2,0,0,31,0,1,1,1,3,1
190,2,3,0,0,31,0,1,1,1,3,1
190,3,4,0,0,31,0,1,1,1,3,1
190,4,5,0,0,31,0,1,1,1,3,1
190,5,6,0,0,31,0,1,1,1,3,1
190,6,7,0,0,31,0,1,1,1,3,1
190,7,8,0,0,31,0,1,1,1,3,1
190,8,9,0,0,31,0,1,1,1,3,1
190,9,10,0,0,31,0,1,1,1,3,1
190,10,11,0,0,31,0,1,1,1,3,1
190,11,12,0,0,31,0,1,1,1,3,1
190,12,13,0,0,31,0,1,1,1,3,1
190,13,14,0,0,31,0,1,1,1,3,1
190,14,15,0,0,31,0,1,1,1,3,1
190,15,16,0,0,31,0,1,1,1,3,1
190,16,17,0,0,31,0,1,1,1,3,1
190,17,18,0,0,31,0,1,1,1,3,1
190,18,19,0,0,31,0,1,1,1,3,1
190,19,20,0,0,31,0,1,1,1,3,1
190,20,21,0,0,31,0,1,1,1,3,1
190,21,22,0,0,31,0,1,1,1,3,1
190,22,23,0,0,31,0,1,1,1,3,1
190,23,24,0,0,31,0,1,1,1,3,0
190,24,25,0,0,31,0,1,1,1,3,0
190,25,26,0,0,31,0,1,1,1,3,0
190,26,27,0,0,31,0,1,1,1,3,0
190,27,28,0,0,31,0,1,1,1,3,0
190,28,29,0,0,31,0,1,1,1,3,0
190,29,30,0,0,31,0,1,1,1,3,0
190,30,31,0,0,31,0,1,1,1,3,0
190,31,32,0,0,31,0,1,1,1,3,0
190,32,33,0,0,31,0,1,1,1,3,0
190,33,34,0,0,31,0,1,1,1,3,0
190,34,35,0,0,31,0,1,1,1,3,0
190,35,36,0,0,31,0,1,1,1,3,0
190,36,37,0,0,31,0,1,1,1,3,0
190,37,38,0,0,31,0,1,1,1,3,0
190,38,39,0,0,31,0,1,1,1,3,0
190,39,40,0,0,31,0,1,1,1,3,0
190,40,41,0,0,31,0,1,1,1,3,0
190,41,42,0,0,31,0,1,1,1,3,0
190,42,43,0,0,31,0,1,1,1,3,0
190,43,44,0,0,31,0,1,1,1,3,0
190,44,45,0,0,31,0,1,1,1,3,0
190,45,46,0,0,31,0,1,1,1,3,0
190,46,47,0,0,31,0,1,1,1,3,0
190,47,48,0,0,31,0,1,1,1,3,0
190,48,49,0,0,31,0,1,1,1,3,0
190,49,50,0,0,31,0,1,1,1,3,0
190,50,51,0,0,31,0,1,1,1,3,0
190,51,52,0,0,31,0,1,1,1,3,0
191,0,1,0,0,24,1,0,0,1,2,1
191,1,2,0,0,24,1,0,0,1,2,0
191,2,3,0,0,24,1,0,0,1,2,0
191,3,4,0,0,24,1,0,0,1,2,0
191,4,5,0,0,24,1,0,0,1,2,0
191,5,6,0,0,24,1,0,0,1,2,0
191,6,7,0,0,24,1,0,0,1,2,0
191,7,8,0,0,24,1,0,0,1,2,1
191,8,9,0,0,24,1,0,0,1,2,1
191,9,10,0,0,24,1,0,0,1,2,1
191,10,11,0,0,24,1,0,0,1,2,1
191,11,12,0,0,24,1,0,0,1,2,1
191,12,13,0,0,24,1,0,0,1,2,1
191,13,14,0,0,24,1,0,0,1,2,1
191,14,15,0,0,24,1,0,0,1,2,1
191,15,16,0,0,24,1,0,0,1,2,0
191,16,17,0,0,24,1,0,0,1,2,0
191,17,18,0,0,24,1,0,0,1,2,0
191,18,19,0,0,24,1,0,0,1,2,0
191,19,20,0,0,24,1,0,0,1,2,0
191,20,21,0,0,24,1,0,0,1,2,0
191,21,22,0,0,24,1,0,0,1,2,0
191,22,23,0,0,24,1,0,0,1,2,0
191,23,24,0,0,24,1,0,0,1,2,0
191,24,25,0,0,24,1,0,0,1,2,1
191,25,26,0,0,24,1,0,0,1,2,1
191,26,27,0,0,24,1,0,0,1,2,1
191,27,28,0,0,24,1,0,0,1,2,1
191,28,29,0,0,24,1,0,0,1,2,1
191,29,30,0,0,24,1,0,0,1,2,0
191,30,31,0,0,24,1,0,0,1,2,1
191,31,32,0,0,24,1,0,0,1,2,1
191,32,33,0,0,24,1,0,0,1,2,1
191,33,34,0,0,24,1,0,0,1,2,1
191,34,35,0,0,24,1,0,0,1,2,0
191,35,36,0,0,24,1,0,0,1,2,0
191,36,37,0,0,24,1,0,0,1,2,0
191,37,38,0,0,24,1,0,0,1,2,0
191,38,39,0,0,24,1,0,0,1,2,0
191,39,40,0,0,24,1,0,0,1,2,0
191,40,41,0,0,24,1,0,0,1,2,1
191,41,42,0,0,24,1,0,0,1,2,1
191,42,43,0,0,24,1,0,0,1,2,1
191,43,44,0,0,24,1,0,0,1,2,1
191,44,45,0,0,24,1,0,0,1,2,1
191,45,46,0,0,24,1,0,0,1,2,1
191,46,47,0,0,24,1,0,0,1,2,1
191,47,48,0,0,24,1,0,0,1,2,1
191,48,49,0,0,24,1,0,0,1,2,1
191,49,50,0,0,24,1,0,0,1,2,1
191,50,51,0,0,24,1,0,0,1,2,1
191,51,52,0,0,24,1,0,0,1,2,1
192,0,1,0,1,24,1,1,0,1,1,0
192,1,2,0,1,24,1,1,0,1,1,0
192,2,3,0,1,24,1,1,0,1,1,0
192,3,4,0,1,24,1,1,0,1,1,1
192,4,5,0,1,24,1,1,0,1,1,1
192,5,6,0,1,24,1,1,0,1,1,1
192,6,7,0,1,24,1,1,0,1,1,1
192,7,8,0,1,24,1,1,0,1,1,1
192,8,9,0,1,24,1,1,0,1,1,0
192,9,10,0,1,24,1,1,0,1,1,0
192,10,11,0,1,24,1,1,0,1,1,0
192,11,12,0,1,24,1,1,0,1,1,0
192,12,13,0,1,24,1,1,0,1,1,0
192,13,14,0,1,24,1,1,0,1,1,0
192,14,15,0,1,24,1,1,0,1,1,0
192,15,16,0,1,24,1,1,0,1,1,0
192,16,17,0,1,24,1,1,0,1,1,0
192,17,18,0,1,24,1,1,0,1,1,0
192,18,19,0,1,24,1,1,0,1,1,0
192,19,20,0,1,24,1,1,0,1,1,0
192,20,21,0,1,24,1,1,0,1,1,0
192,21,22,0,1,24,1,1,0,1,1,0
192,22,23,0,1,24,1,1,0,1,1,0
192,23,24,0,1,24,1,1,0,1,1,0
192,24,25,0,1,24,1,1,0,1,1,0
192,25,26,0,1,24,1,1,0,1,1,0
192,26,27,0,1,24,1,1,0,1,1,0
192,27,28,0,1,24,1,1,0,1,1,0
192,28,29,0,1,24,1,1,0,1,1,0
192,29,30,0,1,24,1,1,0,1,1,0
192,30,31,0,1,24,1,1,0,1,1,0
192,31,32,0,1,24,1,1,0,1,1,0
192,32,33,0,1,24,1,1,0,1,1,0
192,33,34,0,1,24,1,1,0,1,1,0
192,34,35,0,1,24,1,1,0,1,1,0
192,35,36,0,1,24,1,1,0,1,1,0
192,36,37,0,1,24,1,1,0,1,1,1
192,37,38,0,1,24,1,1,0,1,1,1
192,38,39,0,1,24,1,1,0,1,1,1
192,39,40,0,1,24,1,1,0,1,1,1
192,40,41,0,1,24,1,1,0,1,1,1
192,41,42,0,1,24,1,1,0,1,1,1
192,42,43,0,1,24,1,1,0,1,1,1
192,43,44,0,1,24,1,1,0,1,1,1
192,44,45,0,1,24,1,1,0,1,1,1
192,45,46,0,1,24,1,1,0,1,1,1
192,46,47,0,1,24,1,1,0,1,1,1
192,47,48,0,1,24,1,1,0,1,1,1
192,48,49,0,1,24,1,1,0,1,1,1
192,49,50,0,1,24,1,1,0,1,1,1
192,50,51,0,1,24,1,1,0,1,1,1
192,51,52,0,1,24,1,1,0,1,1,1
193,0,1,0,1,21,0,1,0,0,1,1
193,1,2,0,1,21,0,1,0,0,1,1
193,2,3,0,1,21,0,1,0,0,1,1
193,3,4,0,1,21,0,1,0,0,1,1
193,4,5,0,1,21,0,1,0,0,1,1
193,5,6,0,1,21,0,1,0,0,1,1
193,6,7,0,1,21,0,1,0,0,1,1
193,7,8,0,1,21,0,1,0,0,1,1
193,8,9,0,1,21,0,1,0,0,1,1
193,9,10,0,1,21,0,1,0,0,1,1
193,10,11,0,1,21,0,1,0,0,1,1
193,11,12,0,1,21,0,1,0,0,1,1
193,12,13,0,1,21,0,1,0,0,1,1
193,13,14,0,1,21,0,1,0,0,1,1
193,14,15,0,1,21,0,1,0,0,1,1
193,15,16,0,1,21,0,1,0,0,1,1
193,16,17,0,1,21,0,1,0,0,1,1
193,17,18,0,1,21,0,1,0,0,1,1
193,18,19,0,1,21,0,1,0,0,1,1
193,19,20,0,1,21,0,1,0,0,1,1
193,20,21,0,1,21,0,1,0,0,1,1
193,21,22,0,1,21,0,1,0,0,1,1
193,22,23,0,1,21,0,1,0,0,1,1
193,23,24,0,1,21,0,1,0,0,1,1
193,24,25,0,1,21,0,1,0,0,1,1
193,25,26,0,1,21,0,1,0,0,1,1
193,26,27,0,1,21,0,1,0,0,1,1
193,27,28,0,1,21,0,1,0,0,1,1
193,28,29,0,1,21,0,1,0,0,1,1
193,29,30,0,1,21,0,1,0,0,1,1
193,30,31,0,1,21,0,1,0,0,1,1
193,31,32,0,1,21,0,1,0,0,1,1
193,32,33,0,1,21,0,1,0,0,1,1
193,33,34,0,1,21,0,1,0,0,1,1
193,34,35,0,1,21,0,1,0,0,1,1
193,35,36,0,1,21,0,1,0,0,1,1
193,36,37,0,1,21,0,1,0,0,1,1
193,37,38,0,1,21,0,1,0,0,1,1
193,38,39,0,1,21,0,1,0,0,1,1
193,39,40,0,1,21,0,1,0,0,1,1
193,40,41,0,1,21,0,1,0,0,1,1
193,41,42,0,1,21,0,1,0,0,1,1
193,42,43,0,1,21,0,1,0,0,1,1
193,43,44,0,1,21,0,1,0,0,1,1
193,44,45,0,1,21,0,1,0,0,1,1
193,45,46,0,1,21,0,1,0,0,1,1
193,46,47,0,1,21,0,1,0,0,1,1
193,47,48,0,1,21,0,1,0,0,1,1
193,48,49,0,1,21,0,1,0,0,1,1
193,49,50,0,1,21,0,1,0,0,1,1
193,50,51,0,1,21,0,1,0,0,1,1
193,51,52,0,1,21,0,1,0,0,1,1
194,0,1,0,1,22,1,0,0,0,2,0
194,1,2,0,1,22,1,0,0,0,2,0
194,2,3,0,1,22,1,0,0,0,2,0
194,3,4,0,1,22,1,0,0,0,2,0
194,4,5,0,1,22,1,0,0,0,2,0
194,5,6,0,1,22,1,0,0,0,2,0
194,6,7,0,1,22,1,0,0,0,2,1
194,7,8,0,1,22,1,0,0,0,2,1
194,8,9,0,1,22,1,0,0,0,2,1
194,9,10,0,1,22,1,0,0,0,2,1
194,10,11,0,1,22,1,0,0,0,2,0
194,11,12,0,1,22,1,0,0,0,2,0
194,12,13,0,1,22,1,0,0,0,2,0
194,13,14,0,1,22,1,0,0,0,2,0
194,14,15,0,1,22,1,0,0,0,2,0
194,15,16,0,1,22,1,0,0,0,2,0
194,16,17,0,1,22,1,0,0,0,2,0
194,17,18,0,1,22,1,0,0,0,2,0
194,18,19,0,1,22,1,0,0,0,2,0
194,19,20,0,1,22,1,0,0,0,2,0
194,20,21,0,1,22,1,0,0,0,2,0
194,21,22,0,1,22,1,0,0,0,2,0
194,22,23,0,1,22,1,0,0,0,2,0
194,23,24,0,1,22,1,0,0,0,2,0
194,24,25,0,1,22,1,0,0,0,2,0
194,25,26,0,1,22,1,0,0,0,2,0
194,26,27,0,1,22,1,0,0,0,2,0
194,27,28,0,1,22,1,0,0,0,2,0
194,28,29,0,1,22,1,0,0,0,2,0
194,29,30,0,1,22,1,0,0,0,2,0
194,30,31,0,1,22,1,0,0,0,2,1
194,31,32,0,1,22,1,0,0,0,2,0
194,32,33,0,1,22,1,0,0,0,2,0
194,33,34,0,1,22,1,0,0,0,2,0
194,34,35,0,1,22,1,0,0,0,2,0
194,35,36,0,1,22,1,0,0,0,2,0
194,36,37,0,1,22,1,0,0,0,2,0
194,37,38,0,1,22,1,0,0,0,2,0
194,38,39,0,1,22,1,0,0,0,2,1
194,39,40,0,1,22,1,0,0,0,2,0
194,40,41,0,1,22,1,0,0,0,2,0
194,41,42,0,1,22,1,0,0,0,2,0
194,42,43,0,1,22,1,0,0,0,2,0
194,43,44,0,1,22,1,0,0,0,2,0
194,44,45,0,1,22,1,0,0,0,2,0
194,45,46,0,1,22,1,0,0,0,2,0
194,46,47,0,1,22,1,0,0,0,2,1
194,47,48,0,1,22,1,0,0,0,2,1
194,48,49,0,1,22,1,0,0,0,2,0
194,49,50,0,1,22,1,0,0,0,2,0
194,50,51,0,1,22,1,0,0,0,2,0
194,51,52,0,1,22,1,0,0,0,2,0
195,0,1,0,0,20,1,0,0,1,5,0
195,1,2,0,0,20,1,0,0,1,5,0
195,2,3,0,0,20,1,0,0,1,5,0
195,3,4,0,0,20,1,0,0,1,5,0
195,4,5,0,0,20,1,0,0,1,5,0
195,5,6,0,0,20,1,0,0,1,5,0
195,6,7,0,0,20,1,0,0,1,5,0
195,7,8,0,0,20,1,0,0,1,5,0
195,8,9,0,0,20,1,0,0,1,5,1
195,9,10,0,0,20,1,0,0,1,5,1
195,10,11,0,0,20,1,0,0,1,5,1
195,11,12,0,0,20,1,0,0,1,5,1
195,12,13,0,0,20,1,0,0,1,5,1
195,13,14,0,0,20,1,0,0,1,5,1
195,14,15,0,0,20,1,0,0,1,5,0
195,15,16,0,0,20,1,0,0,1,5,0
195,16,17,0,0,20,1,0,0,1,5,0
195,17,18,0,0,20,1,0,0,1,5,0
195,18,19,0,0,20,1,0,0,1,5,0
195,19,20,0,0,20,1,0,0,1,5,0
195,20,21,0,0,20,1,0,0,1,5,0
195,21,22,0,0,20,1,0,0,1,5,0
195,22,23,0,0,20,1,0,0,1,5,0
195,23,24,0,0,20,1,0,0,1,5,0
195,24,25,0,0,20,1,0,0,1,5,0
195,25,26,0,0,20,1,0,0,1,5,0
195,26,27,0,0,20,1,0,0,1,5,0
195,27,28,0,0,20,1,0,0,1,5,1
195,28,29,0,0,20,1,0,0,1,5,1
195,29,30,0,0,20,1,0,0,1,5,1
195,30,31,0,0,20,1,0,0,1,5,1
195,31,32,0,0,20,1,0,0,1,5,1
195,32,33,0,0,20,1,0,0,1,5,1
195,33,34,0,0,20,1,0,0,1,5,0
195,34,35,0,0,20,1,0,0,1,5,0
195,35,36,0,0,20,1,0,0,1,5,0
195,36,37,0,0,20,1,0,0,1,5,0
195,37,38,0,0,20,1,0,0,1,5,0
195,38,39,0,0,20,1,0,0,1,5,0
195,39,40,0,0,20,1,0,0,1,5,0
195,40,41,0,0,20,1,0,0,1,5,0
195,41,42,0,0,20,1,0,0,1,5,0
195,42,43,0,0,20,1,0,0,1,5,1
195,43,44,0,0,20,1,0,0,1,5,1
195,44,45,1,0,20,1,0,0,1,5,0
196,0,1,0,1,21,1,1,0,1,0,1
196,1,2,0,1,21,1,1,0,1,0,1
196,2,3,0,1,21,1,1,0,1,0,1
196,3,4,0,1,21,1,1,0,1,0,1
196,4,5,0,1,21,1,1,0,1,0,1
196,5,6,0,1,21,1,1,0,1,0,1
196,6,7,0,1,21,1,1,0,1,0,1
196,7,8,0,1,21,1,1,0,1,0,1
